temp,rain_1h,snow_1h,clouds_all,year,month,day,day_of_week,day_of_year,hour,minute,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Snow,Thunderstorm,traffic_volume
289.8,0.0,0.0,75,2016,4,20,2,111,13,0,False,False,False,False,True,False,False,False,False,5281
278.658,0.0,0.0,0,2016,10,7,4,281,8,0,True,False,False,False,False,False,False,False,False,5307
292.67,9.9,0.0,92,2014,7,11,4,192,9,0,False,False,False,False,False,False,False,False,True,4792
274.08,0.0,0.0,90,2017,1,23,0,23,6,0,False,False,True,False,False,False,False,False,False,5570
267.88,0.0,0.0,40,2013,3,28,3,87,7,0,False,True,False,False,False,False,False,False,False,6780
277.79,0.0,0.0,1,2015,11,8,6,312,6,0,True,False,False,False,False,False,False,False,False,802
265.93,0.0,0.0,90,2017,12,22,4,356,6,0,False,False,False,False,False,False,False,True,False,4378
268.81,0.25,0.0,90,2014,2,12,2,43,14,0,False,False,False,False,False,False,True,False,False,5133
297.88,0.0,0.0,80,2016,9,19,0,263,14,0,False,True,False,False,False,False,False,False,False,4442
287.14,0.0,0.0,0,2016,8,6,5,219,6,0,True,False,False,False,False,False,False,False,False,1885
291.15,0.0,0.0,1,2018,8,8,2,220,2,0,False,False,False,False,False,True,False,False,False,295
271.91,0.0,0.0,90,2013,4,15,0,105,8,0,False,False,False,False,False,False,False,True,False,6126
286.65,0.0,0.0,75,2014,7,15,1,196,7,0,False,True,False,False,False,False,False,False,False,6610
273.15,0.0,0.0,90,2017,2,25,5,56,15,0,False,True,False,False,False,False,False,False,False,4804
275.27,0.0,0.0,20,2014,4,1,1,91,18,0,False,True,False,False,False,False,False,False,False,3912
266.37,0.0,0.0,90,2013,2,23,5,54,4,0,False,False,False,False,False,False,False,True,False,387
263.59,0.0,0.0,75,2014,3,23,6,82,10,0,False,True,False,False,False,False,False,False,False,3279
260.86,0.0,0.0,1,2012,12,22,5,357,2,0,True,False,False,False,False,False,False,False,False,531
289.72,0.0,0.0,90,2018,5,23,2,143,7,0,False,False,False,False,False,False,False,False,True,6641
275.7,0.0,0.0,90,2013,2,14,3,45,16,0,False,False,False,False,False,False,False,True,False,6943
276.96,0.0,0.0,75,2014,3,30,6,89,5,0,False,True,False,False,False,False,False,False,False,496
293.86,0.0,0.0,20,2018,5,6,6,126,12,0,False,True,False,False,False,False,False,False,False,4053
289.03,0.0,0.0,1,2015,6,27,5,178,7,0,False,False,False,True,False,False,False,False,False,2048
273.38,0.0,0.0,1,2012,12,3,0,338,1,0,False,False,False,False,False,True,False,False,False,273
266.69,0.0,0.0,90,2013,2,22,4,53,15,0,False,True,False,False,False,False,False,False,False,5254
265.78,0.0,0.0,90,2016,12,11,6,346,19,0,False,False,False,False,False,False,False,True,False,2712
297.71,0.0,0.0,90,2015,8,9,6,221,11,0,False,True,False,False,False,False,False,False,False,3828
271.2,0.0,0.0,20,2013,1,16,2,16,16,0,False,True,False,False,False,False,False,False,False,6465
295.16,0.0,0.0,75,2016,5,30,0,151,23,0,False,False,False,False,False,False,True,False,False,1126
265.82,0.0,0.0,90,2014,2,13,3,44,14,0,False,True,False,False,False,False,False,False,False,5344
265.59,0.0,0.0,90,2014,2,15,5,46,22,0,False,True,False,False,False,False,False,False,False,2412
304.8,0.0,0.0,32,2016,6,19,6,171,18,0,False,True,False,False,False,False,False,False,False,4477
261.62,0.0,0.0,90,2016,12,16,4,351,19,0,False,False,False,False,False,True,False,False,False,1906
284.79,1.4,0.0,75,2016,4,24,6,115,22,0,False,False,False,False,False,False,False,False,True,1609
273.28,0.0,0.0,1,2015,11,13,4,317,8,0,True,False,False,False,False,False,False,False,False,5600
277.27,0.0,0.0,1,2012,10,9,1,283,1,0,True,False,False,False,False,False,False,False,False,302
282.16,0.0,0.0,1,2013,9,29,6,272,8,0,True,False,False,False,False,False,False,False,False,2172
295.29,0.0,0.0,90,2018,8,4,5,216,13,0,False,False,False,False,False,False,True,False,False,4552
274.94,0.0,0.0,90,2018,1,11,3,11,0,0,False,False,True,False,False,False,False,False,False,568
279.66,0.0,0.0,90,2018,9,29,5,272,13,0,False,True,False,False,False,False,False,False,False,4553
287.6,0.0,0.0,40,2015,10,15,3,288,16,0,False,True,False,False,False,False,False,False,False,6431
258.32,0.0,0.0,64,2014,1,25,5,25,20,0,False,True,False,False,False,False,False,False,False,2691
275.06,0.25,0.0,64,2014,1,12,6,12,21,0,False,False,False,False,False,False,True,False,False,1714
278.36,0.0,0.0,1,2013,5,14,1,134,1,0,True,False,False,False,False,False,False,False,False,324
249.79,0.0,0.0,1,2018,1,5,4,5,3,0,True,False,False,False,False,False,False,False,False,335
296.56,0.0,0.0,92,2013,8,3,5,215,18,0,False,True,False,False,False,False,False,False,False,3828
291.48,0.0,0.0,40,2018,8,21,1,233,1,0,False,False,False,False,False,True,False,False,False,416
291.62,0.0,0.0,40,2018,6,10,6,161,4,0,False,True,False,False,False,False,False,False,False,293
295.86,0.0,0.0,1,2015,7,3,4,184,11,0,True,False,False,False,False,False,False,False,False,4034
278.209,0.0,0.0,12,2016,10,22,5,296,0,0,False,True,False,False,False,False,False,False,False,1295
296.89,0.0,0.0,75,2018,7,18,2,199,21,0,False,True,False,False,False,False,False,False,False,2949
283.48,0.0,0.0,90,2017,4,18,1,108,7,0,False,False,False,False,False,False,True,False,False,6571
291.48,0.0,0.0,1,2017,7,17,0,198,6,0,True,False,False,False,False,False,False,False,False,5572
280.423,0.0,0.0,0,2016,10,23,6,297,4,0,True,False,False,False,False,False,False,False,False,447
278.58,0.0,0.0,90,2016,3,26,5,86,2,0,False,False,True,False,False,False,False,False,False,727
251.07,0.0,0.0,1,2017,12,27,2,361,2,0,True,False,False,False,False,False,False,False,False,272
283.49,0.0,0.0,90,2013,5,10,4,130,15,0,False,False,False,False,False,False,True,False,False,6284
277.21,0.0,0.0,1,2017,4,6,3,96,9,0,True,False,False,False,False,False,False,False,False,5215
299.79,0.0,0.0,90,2018,7,4,2,185,9,0,False,False,False,False,False,False,True,False,False,1687
272.07,0.0,0.0,90,2016,1,28,3,28,11,0,False,True,False,False,False,False,False,False,False,4644
285.57,0.0,0.0,1,2017,9,1,4,244,2,0,False,False,False,False,True,False,False,False,False,357
296.47,0.0,0.0,1,2016,9,3,5,247,17,0,True,False,False,False,False,False,False,False,False,3522
297.69,0.0,0.0,20,2016,6,26,6,178,10,0,False,True,False,False,False,False,False,False,False,3956
285.22,0.0,0.0,40,2017,5,23,1,143,23,0,False,True,False,False,False,False,False,False,False,1110
284.25,0.0,0.0,90,2013,5,23,3,143,15,0,False,False,True,False,False,False,False,False,False,6052
288.75,0.0,0.0,75,2017,5,2,1,122,19,0,False,True,False,False,False,False,False,False,False,3504
255.3,0.0,0.0,1,2018,1,30,1,30,6,0,True,False,False,False,False,False,False,False,False,5585
264.62,0.0,0.0,90,2013,1,2,2,2,20,0,False,True,False,False,False,False,False,False,False,2240
272.24,0.0,0.0,64,2013,12,28,5,362,21,0,False,True,False,False,False,False,False,False,False,2484
291.07,0.0,0.0,90,2017,10,2,0,275,20,0,False,False,False,False,False,True,False,False,False,2208
279.72,0.0,0.0,90,2016,3,30,2,90,8,0,False,False,False,False,False,True,False,False,False,5923
286.06,0.0,0.0,90,2013,5,26,6,146,9,0,False,True,False,False,False,False,False,False,False,2206
296.79,0.0,0.0,8,2013,6,16,6,167,19,0,True,False,False,False,False,False,False,False,False,3023
291.72,0.0,0.0,1,2012,10,2,1,276,14,0,True,False,False,False,False,False,False,False,False,5181
291.0,0.0,0.0,1,2015,6,29,0,180,22,0,False,False,False,False,False,True,False,False,False,1680
286.15,0.0,0.0,90,2015,11,18,2,322,4,0,False,False,False,False,False,False,True,False,False,901
267.43,0.0,0.0,40,2017,11,10,4,314,15,0,False,True,False,False,False,False,False,False,False,5667
279.66,0.0,0.0,90,2013,4,22,0,112,22,0,False,True,False,False,False,False,False,False,False,1134
280.28,0.0,0.0,96,2012,10,20,5,294,1,0,False,False,False,False,False,False,True,False,False,773
298.58,0.0,0.0,1,2017,8,19,5,231,15,0,True,False,False,False,False,False,False,False,False,4711
292.75,0.0,0.0,75,2018,5,1,1,121,19,0,False,True,False,False,False,False,False,False,False,3411
288.8,0.25,0.0,90,2018,8,28,1,240,22,0,False,False,False,False,False,False,True,False,False,1733
305.01,0.0,0.0,40,2017,7,17,0,198,18,0,False,True,False,False,False,False,False,False,False,4401
260.39,0.0,0.0,90,2012,12,12,2,347,4,0,False,False,False,False,False,True,False,False,False,833
287.58,0.0,0.0,0,2013,9,26,3,269,0,0,True,False,False,False,False,False,False,False,False,538
292.36,0.0,0.0,1,2015,10,10,5,283,21,0,True,False,False,False,False,False,False,False,False,2675
277.39,0.0,0.0,90,2013,4,7,6,97,19,0,False,False,False,False,False,True,False,False,False,2999
296.86,0.0,0.0,1,2016,4,15,4,106,17,0,True,False,False,False,False,False,False,False,False,5886
297.0,1.78,0.0,75,2018,8,27,0,239,8,0,False,False,False,False,False,False,True,False,False,6125
292.59,0.0,0.0,48,2013,7,27,5,208,15,0,False,True,False,False,False,False,False,False,False,4418
291.67,0.0,0.0,1,2015,8,10,0,222,23,0,True,False,False,False,False,False,False,False,False,1152
249.65,0.0,0.0,1,2018,1,13,5,13,5,0,True,False,False,False,False,False,False,False,False,647
272.814,0.0,0.0,24,2016,10,21,4,295,7,0,False,True,False,False,False,False,False,False,False,5659
274.15,0.0,0.0,90,2016,11,22,1,327,10,0,False,False,True,False,False,False,False,False,False,4070
295.02,0.0,0.0,8,2013,7,16,1,197,1,0,True,False,False,False,False,False,False,False,False,421
300.26,0.0,0.0,75,2015,7,27,0,208,11,0,False,True,False,False,False,False,False,False,False,4462
300.29,0.0,0.0,40,2018,8,8,2,220,21,0,False,True,False,False,False,False,False,False,False,3267
271.57,0.0,0.0,90,2013,4,13,5,103,2,0,False,False,False,False,False,False,False,True,False,551
274.788,0.0,0.0,20,2016,10,27,3,301,8,0,False,True,False,False,False,False,False,False,False,5798
294.95,0.6,0.0,90,2016,5,25,2,146,15,0,False,False,False,False,False,False,True,False,False,5537
292.15,0.0,0.0,1,2013,10,10,3,283,21,0,True,False,False,False,False,False,False,False,False,3539
294.36,0.0,0.0,20,2016,7,4,0,186,9,0,False,True,False,False,False,False,False,False,False,1582
249.96,0.0,0.0,1,2018,1,14,6,14,1,0,True,False,False,False,False,False,False,False,False,756
293.15,0.0,0.0,1,2015,7,11,5,192,7,0,True,False,False,False,False,False,False,False,False,1855
275.15,0.0,0.0,90,2017,11,2,3,306,6,0,False,False,False,False,False,True,False,False,False,5674
297.63,0.0,0.0,75,2016,7,4,0,186,13,0,False,True,False,False,False,False,False,False,False,2881
295.22,0.0,0.0,75,2018,8,21,1,233,17,0,False,True,False,False,False,False,False,False,False,5875
274.28,0.0,0.0,1,2016,12,20,1,355,9,0,True,False,False,False,False,False,False,False,False,5225
292.82,19.9,0.0,20,2013,7,14,6,195,5,0,False,False,False,False,False,True,False,False,False,542
259.37,0.0,0.0,1,2014,3,23,6,82,6,0,True,False,False,False,False,False,False,False,False,746
293.88,0.0,0.0,40,2017,9,20,2,263,11,0,False,True,False,False,False,False,False,False,False,4890
296.35,0.0,0.0,1,2018,5,29,1,149,0,0,True,False,False,False,False,False,False,False,False,565
276.42,0.0,0.0,90,2017,4,26,2,116,13,0,False,False,False,False,False,False,True,False,False,4912
257.57,0.0,0.0,90,2017,12,28,3,362,8,0,False,False,False,False,False,False,False,True,False,2745
286.73,0.0,0.0,90,2013,5,28,1,148,4,0,False,True,False,False,False,False,False,False,False,716
288.56,4.76,0.0,90,2014,5,12,0,132,1,0,False,False,False,False,False,False,False,False,True,267
282.11,0.25,0.0,90,2014,6,8,6,159,6,0,False,False,False,False,False,False,True,False,False,1077
295.163,0.0,0.0,8,2016,10,10,0,284,17,0,True,False,False,False,False,False,False,False,False,5440
301.42,0.0,0.0,90,2018,8,19,6,231,15,0,False,True,False,False,False,False,False,False,False,4779
300.11,0.0,0.0,75,2013,6,24,0,175,15,0,False,True,False,False,False,False,False,False,False,5656
306.25,0.0,0.0,40,2016,6,25,5,177,14,0,False,True,False,False,False,False,False,False,False,4395
276.22,0.0,0.0,75,2014,3,14,4,73,10,0,False,True,False,False,False,False,False,False,False,4702
293.15,0.0,0.0,75,2013,8,9,4,221,20,0,False,True,False,False,False,False,False,False,False,3148
270.51,0.0,0.0,1,2016,2,16,1,47,19,0,True,False,False,False,False,False,False,False,False,3139
273.28,0.0,0.0,90,2017,1,30,0,30,13,0,False,False,False,False,True,False,False,False,False,4314
296.58,0.3,0.0,56,2016,8,4,3,217,12,0,False,False,False,False,False,False,True,False,False,4858
296.76,0.0,0.0,1,2018,8,19,6,231,23,0,False,False,False,False,False,False,True,False,False,2369
291.68,0.0,0.0,1,2017,5,11,3,131,19,0,True,False,False,False,False,False,False,False,False,3836
273.47,0.0,0.0,90,2013,2,11,0,42,19,0,False,False,False,False,False,False,False,True,False,2782
277.18,2.21,0.0,75,2014,4,17,3,107,15,0,False,False,False,False,False,False,True,False,False,6023
291.57,0.0,0.0,0,2013,8,13,1,225,9,0,True,False,False,False,False,False,False,False,False,5228
277.9,1.52,0.0,90,2016,4,28,3,119,21,0,False,False,False,False,False,False,True,False,False,2819
264.66,0.0,0.0,1,2013,3,22,4,81,11,0,True,False,False,False,False,False,False,False,False,5241
305.23,0.0,0.0,40,2017,7,17,0,198,16,0,False,True,False,False,False,False,False,False,False,6289
289.48,0.0,0.0,0,2016,8,15,0,228,4,0,True,False,False,False,False,False,False,False,False,859
290.63,0.0,0.0,1,2015,8,28,4,240,2,0,True,False,False,False,False,False,False,False,False,351
291.07,0.0,0.0,5,2017,8,24,3,236,11,0,True,False,False,False,False,False,False,False,False,4909
258.79,0.0,0.0,63,2013,1,3,3,3,5,0,False,True,False,False,False,False,False,False,False,2383
283.8,0.0,0.0,90,2016,4,19,1,110,10,0,False,False,True,False,False,False,False,False,False,4702
269.29,0.0,0.0,90,2017,12,17,6,351,11,0,False,False,False,False,False,True,False,False,False,3996
271.73,0.0,0.0,64,2013,11,18,0,322,11,0,False,True,False,False,False,False,False,False,False,4545
275.02,0.0,0.0,90,2016,11,27,6,332,13,0,False,False,False,True,False,False,False,False,False,4207
302.65,0.0,0.0,1,2015,9,4,4,247,18,0,True,False,False,False,False,False,False,False,False,4399
280.22,0.0,0.0,75,2017,10,15,6,288,22,0,False,True,False,False,False,False,False,False,False,1513
289.28,0.0,0.0,1,2017,6,9,4,160,7,0,True,False,False,False,False,False,False,False,False,6350
288.68,0.0,0.0,75,2018,9,27,3,270,16,0,False,True,False,False,False,False,False,False,False,6451
274.38,0.0,0.0,90,2012,12,1,5,336,18,0,False,False,False,False,True,False,False,False,False,4788
282.09,0.0,0.0,90,2014,5,11,6,131,5,0,False,False,False,False,False,True,False,False,False,494
258.14,0.0,0.0,1,2014,2,9,6,40,13,0,True,False,False,False,False,False,False,False,False,4072
284.23,0.25,0.0,92,2013,10,17,3,290,17,0,False,False,True,False,False,False,False,False,False,6279
269.75,0.0,0.0,90,2018,1,25,3,25,11,0,False,False,False,False,False,True,False,False,False,4529
282.81,0.0,0.0,90,2017,4,3,0,93,21,0,False,False,True,False,False,False,False,False,False,2147
264.22,0.0,0.0,90,2016,12,11,6,346,5,0,False,False,False,False,False,True,False,False,False,435
286.8,0.0,0.0,40,2016,6,7,1,159,23,0,False,False,False,False,True,False,False,False,False,2221
287.76,0.0,0.0,90,2015,8,25,1,237,2,0,False,True,False,False,False,False,False,False,False,293
273.95,0.0,0.0,90,2016,2,23,1,54,7,0,False,False,False,False,False,False,True,False,False,5453
288.45,0.0,0.0,1,2016,9,3,5,247,2,0,True,False,False,False,False,False,False,False,False,721
290.18,0.0,0.0,1,2015,10,1,3,274,15,0,True,False,False,False,False,False,False,False,False,5878
279.79,0.0,0.0,87,2012,10,19,4,293,4,0,False,False,False,False,False,False,True,False,False,720
292.61,0.53,0.0,90,2015,7,16,3,197,18,0,False,False,True,False,False,False,False,False,False,4746
267.31,0.0,0.0,90,2013,3,7,3,66,2,0,False,True,False,False,False,False,False,False,False,295
303.9,0.0,0.0,40,2017,6,2,4,153,19,0,False,True,False,False,False,False,False,False,False,4111
301.75,0.0,0.0,40,2017,7,30,6,211,15,0,False,True,False,False,False,False,False,False,False,4883
289.54,0.0,0.0,0,2013,9,2,0,245,19,0,True,False,False,False,False,False,False,False,False,3356
276.25,0.0,0.0,90,2012,12,16,6,351,1,0,False,True,False,False,False,False,False,False,False,704
299.26,0.0,0.0,0,2016,6,21,1,173,13,0,True,False,False,False,False,False,False,False,False,5071
276.1,0.0,0.0,75,2012,11,9,4,314,0,0,False,True,False,False,False,False,False,False,False,649
269.88,0.0,0.0,90,2017,12,9,5,343,2,0,False,False,False,False,False,False,False,True,False,601
292.4,0.0,0.0,1,2013,7,4,3,185,22,0,True,False,False,False,False,False,False,False,False,2641
256.28,0.0,0.0,64,2013,12,23,0,357,4,0,False,False,False,False,False,False,False,True,False,644
298.08,0.0,0.0,1,2017,7,25,1,206,22,0,False,False,True,False,False,False,False,False,False,1892
293.06,1.14,0.0,20,2015,7,18,5,199,3,0,False,False,False,False,False,False,True,False,False,435
273.95,0.0,0.0,90,2016,12,24,5,359,3,0,False,False,False,False,False,True,False,False,False,494
287.43,0.0,0.0,90,2017,5,30,1,150,18,0,False,True,False,False,False,False,False,False,False,4495
274.15,0.0,0.0,90,2017,11,1,2,305,17,0,False,False,False,False,False,False,False,True,False,5858
283.585,0.0,0.0,0,2016,11,1,1,306,9,0,True,False,False,False,False,False,False,False,False,4892
271.01,0.0,0.0,1,2018,1,30,1,30,22,0,True,False,False,False,False,False,False,False,False,2261
280.01,0.0,0.0,90,2017,11,20,0,324,15,0,False,True,False,False,False,False,False,False,False,5769
277.08,0.0,0.0,90,2017,3,26,6,85,13,0,False,True,False,False,False,False,False,False,False,4439
269.29,0.0,0.0,1,2018,1,8,0,8,8,0,True,False,False,False,False,False,False,False,False,5751
280.9,0.0,0.0,40,2014,3,31,0,90,0,0,False,True,False,False,False,False,False,False,False,582
274.43,0.0,0.0,20,2012,11,17,5,322,20,0,False,True,False,False,False,False,False,False,False,2608
301.41,0.0,0.0,24,2013,8,20,1,232,14,0,False,True,False,False,False,False,False,False,False,5502
277.08,0.0,0.0,90,2015,12,13,6,347,18,0,False,False,False,False,False,True,False,False,False,3444
291.66,0.6,0.0,1,2015,8,17,0,229,2,0,False,False,True,False,False,False,False,False,False,277
262.36,0.0,0.0,90,2016,2,8,0,39,10,0,False,False,False,False,False,False,False,True,False,3996
292.62,5.62,0.0,90,2018,8,24,4,236,17,0,False,False,False,False,False,False,True,False,False,5750
294.79,0.0,0.0,75,2017,8,10,3,222,14,0,False,True,False,False,False,False,False,False,False,5402
307.69,0.0,0.0,1,2018,6,29,4,180,14,0,True,False,False,False,False,False,False,False,False,5319
267.3,0.0,0.0,64,2013,12,21,5,355,13,0,False,False,False,False,False,False,False,True,False,4403
282.51,0.0,0.0,100,2012,10,18,3,292,21,0,False,False,True,False,False,False,False,False,False,2649
300.95,0.0,0.0,90,2015,7,12,6,193,21,0,False,False,False,False,False,False,False,False,True,2379
287.17,0.0,0.0,92,2013,10,4,4,277,18,0,False,True,False,False,False,False,False,False,False,5317
292.25,0.0,0.0,90,2018,9,12,2,255,8,0,False,False,False,False,False,False,False,False,True,6297
276.22,0.0,0.0,90,2017,3,27,0,86,3,0,False,False,False,False,False,True,False,False,False,358
297.21,0.0,0.0,20,2016,7,23,5,205,20,0,False,True,False,False,False,False,False,False,False,5
287.15,0.0,0.0,90,2013,9,14,5,257,22,0,False,False,False,False,False,False,True,False,False,2506
287.15,0.0,0.0,90,2013,9,15,6,258,2,0,False,False,False,False,False,True,False,False,False,516
269.42,0.0,0.0,5,2018,2,13,1,44,19,0,True,False,False,False,False,False,False,False,False,3424
272.44,0.0,0.0,90,2018,3,11,6,70,5,0,False,False,False,False,False,True,False,False,False,490
286.832,0.0,0.0,88,2017,2,20,0,51,9,0,False,True,False,False,False,False,False,False,False,4356
288.41,0.0,0.0,1,2018,8,22,2,234,9,0,True,False,False,False,False,False,False,False,False,5116
281.38,0.0,0.0,75,2018,9,30,6,273,10,0,False,True,False,False,False,False,False,False,False,3701
279.68,0.0,0.0,1,2016,11,26,5,331,15,0,True,False,False,False,False,False,False,False,False,3995
284.73,0.0,0.0,12,2016,9,26,0,270,1,0,False,True,False,False,False,False,False,False,False,528
272.93,0.0,0.0,1,2017,1,19,3,19,4,0,False,False,False,False,True,False,False,False,False,1025
293.97,0.0,0.0,1,2015,8,11,1,223,9,0,True,False,False,False,False,False,False,False,False,4763
254.58,0.0,0.0,1,2018,2,1,3,32,23,0,True,False,False,False,False,False,False,False,False,1483
273.02,0.0,0.0,90,2013,3,11,0,70,19,0,False,True,False,False,False,False,False,False,False,3075
268.07,0.51,0.0,90,2014,2,12,2,43,16,0,False,False,False,False,False,False,True,False,False,6650
277.1,0.0,0.0,99,2012,11,16,4,321,5,0,False,False,False,False,False,False,True,False,False,2477
284.69,0.0,0.0,90,2013,5,26,6,146,3,0,False,False,False,False,False,False,True,False,False,364
285.16,0.0,0.0,90,2016,3,8,1,68,18,0,False,True,False,False,False,False,False,False,False,4778
272.62,0.0,0.0,40,2013,4,3,2,93,12,0,False,True,False,False,False,False,False,False,False,5322
294.55,0.0,0.0,40,2017,7,22,5,203,1,0,False,False,True,False,False,False,False,False,False,873
291.25,1.02,0.0,100,2013,6,13,3,164,13,0,False,False,False,False,False,False,True,False,False,5357
289.58,0.0,0.0,40,2018,4,27,4,117,13,0,False,True,False,False,False,False,False,False,False,5487
289.99,0.0,0.0,0,2013,8,24,5,236,1,0,True,False,False,False,False,False,False,False,False,792
293.08,0.0,0.0,1,2017,7,29,5,210,23,0,True,False,False,False,False,False,False,False,False,2484
264.49,0.0,0.0,1,2018,1,23,1,23,21,0,True,False,False,False,False,False,False,False,False,2175
278.21,0.0,0.0,75,2018,3,3,5,62,21,0,False,True,False,False,False,False,False,False,False,3632
282.5,0.0,0.0,40,2013,4,7,6,97,15,0,False,False,False,False,False,False,True,False,False,4201
297.22,0.0,0.0,92,2014,7,12,5,193,12,0,False,False,False,False,False,True,False,False,False,4334
290.36,0.0,0.0,1,2018,7,25,2,206,4,0,True,False,False,False,False,False,False,False,False,955
271.75,0.0,0.0,90,2017,12,11,0,345,8,0,False,False,False,False,False,False,False,True,False,4349
251.9,0.0,0.0,20,2014,2,11,1,42,9,0,False,True,False,False,False,False,False,False,False,5235
296.79,0.0,0.0,1,2018,5,24,3,144,9,0,True,False,False,False,False,False,False,False,False,5232
283.293,0.0,0.0,0,2016,4,21,3,112,21,0,True,False,False,False,False,False,False,False,False,3166
284.35,0.0,0.0,90,2017,3,6,0,65,10,0,False,False,False,False,False,False,True,False,False,4296
261.15,0.0,0.0,40,2016,12,19,0,354,8,0,False,True,False,False,False,False,False,False,False,5278
283.95,0.0,0.0,75,2017,12,4,0,338,6,0,False,True,False,False,False,False,False,False,False,5369
270.88,0.25,0.0,64,2013,12,4,2,338,18,0,False,False,False,False,False,False,False,True,False,3126
276.42,0.0,0.0,90,2017,3,25,5,84,2,0,False,True,False,False,False,False,False,False,False,584
290.98,0.0,0.0,1,2014,7,13,6,194,8,0,True,False,False,False,False,False,False,False,False,2240
299.28,0.0,0.0,75,2018,7,25,2,206,15,0,False,False,False,False,False,False,True,False,False,5826
282.68,4.39,0.0,92,2013,10,15,1,288,0,0,False,False,False,False,False,True,False,False,False,477
288.11,0.0,0.0,90,2014,5,22,3,142,22,0,False,False,False,False,True,False,False,False,False,2068
292.86,0.25,0.0,90,2015,9,20,6,263,17,0,False,False,False,False,False,False,False,False,True,4054
299.71,0.0,0.0,1,2015,9,16,2,259,15,0,True,False,False,False,False,False,False,False,False,5829
296.28,0.0,0.0,90,2016,9,4,6,248,12,0,False,True,False,False,False,False,False,False,False,4284
273.68,0.0,0.0,90,2016,1,7,3,7,19,0,False,False,False,False,False,False,False,True,False,3099
282.22,0.0,0.0,1,2016,11,12,5,317,18,0,True,False,False,False,False,False,False,False,False,3975
300.72,0.0,0.0,75,2015,7,12,6,193,22,0,False,False,False,False,False,False,False,False,True,1784
294.84,0.0,0.0,32,2016,6,11,5,163,8,0,False,True,False,False,False,False,False,False,False,2515
289.79,2.1,0.0,1,2016,9,9,4,253,4,0,False,False,False,False,False,True,False,False,False,851
262.28,0.0,0.0,1,2014,3,22,5,81,4,0,True,False,False,False,False,False,False,False,False,373
284.85,0.0,0.0,75,2015,8,20,3,232,6,0,False,True,False,False,False,False,False,False,False,5585
296.33,2.38,0.0,90,2015,9,2,2,245,3,0,False,False,False,False,False,True,False,False,False,396
293.2,0.3,0.0,1,2015,7,11,5,192,3,0,False,False,False,False,False,False,True,False,False,436
287.66,0.0,0.0,40,2014,5,22,3,142,11,0,False,True,False,False,False,False,False,False,False,4977
273.94,0.0,0.0,90,2018,3,27,1,86,9,0,False,False,False,False,False,True,False,False,False,5088
284.68,0.0,0.0,90,2016,3,15,1,75,13,0,False,False,True,False,False,False,False,False,False,5185
273.46,0.0,0.0,1,2016,11,15,1,320,3,0,False,False,False,False,True,False,False,False,False,323
288.34,0.0,0.0,1,2017,7,19,2,200,7,0,False,False,False,False,False,True,False,False,False,6447
286.78,0.0,0.0,1,2017,6,4,6,155,6,0,True,False,False,False,False,False,False,False,False,1258
280.75,0.0,0.0,1,2016,9,14,2,258,8,0,True,False,False,False,False,False,False,False,False,5905
284.93,0.0,0.0,90,2016,3,13,6,73,12,0,False,True,False,False,False,False,False,False,False,4257
284.53,3.41,0.0,90,2016,4,25,0,116,1,0,False,False,False,False,False,False,True,False,False,334
281.75,0.0,0.0,40,2013,5,12,6,132,12,0,False,True,False,False,False,False,False,False,False,3311
297.49,0.0,0.0,75,2017,6,30,4,181,15,0,False,False,False,False,False,False,True,False,False,5602
296.61,0.0,0.0,40,2017,7,26,2,207,2,0,False,False,False,False,False,False,True,False,False,296
262.28,0.0,0.0,64,2013,12,27,4,361,1,0,False,False,False,False,True,False,False,False,False,417
276.0,0.0,0.0,90,2017,5,1,0,121,7,0,False,False,False,False,False,False,False,True,False,6293
293.53,6.35,0.0,90,2016,7,5,1,187,20,0,False,False,False,False,False,True,False,False,False,1975
290.82,0.0,0.0,40,2016,6,4,5,156,9,0,False,False,False,False,False,False,True,False,False,3957
295.35,0.0,0.0,1,2016,8,30,1,243,11,0,True,False,False,False,False,False,False,False,False,4664
275.95,0.0,0.0,90,2017,2,28,1,59,2,0,False,True,False,False,False,False,False,False,False,302
271.5,0.0,0.0,90,2013,2,25,0,56,12,0,False,True,False,False,False,False,False,False,False,4734
265.78,0.0,0.0,64,2013,12,22,6,356,13,0,False,False,False,False,False,False,False,True,False,3627
293.1,0.0,0.0,1,2015,7,31,4,212,1,0,True,False,False,False,False,False,False,False,False,526
273.72,0.0,0.0,90,2016,12,25,6,360,2,0,False,False,False,False,True,False,False,False,False,348
297.75,0.0,0.0,75,2017,7,24,0,205,16,0,False,True,False,False,False,False,False,False,False,6359
266.7,0.0,0.0,64,2013,12,29,6,363,0,0,False,False,False,False,False,False,False,True,False,1057
290.18,0.0,0.0,1,2013,5,1,2,121,4,0,False,False,False,False,False,False,False,False,True,746
276.57,0.0,0.0,90,2013,4,7,6,97,5,0,False,False,False,False,False,False,True,False,False,454
250.41,0.0,0.0,3,2013,2,2,5,33,10,0,True,False,False,False,False,False,False,False,False,3885
281.69,0.0,0.0,90,2012,10,5,4,279,7,0,False,True,False,False,False,False,False,False,False,6628
287.55,0.0,0.0,1,2017,8,11,4,223,3,0,False,False,False,False,False,True,False,False,False,409
301.58,0.0,0.0,40,2015,9,3,3,246,15,0,False,True,False,False,False,False,False,False,False,5856
